assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	7	5	t	1	0.411522634	0.37	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	6	5	t	1	1.234567901	0.35	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	6	4	t	1	1.234567901	0.38	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	5	4	t	1	3.703703704	0.29	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	5	5	t	1	3.703703704	0.35	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	4	4	t	1	11.11111111	0.31	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	4	5	t	1	11.11111111	0.31	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	3	4	t	1	33.33333333	0.32	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	3	5	t	1	33.33333333	0.32	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	2	4	t	1	100	0.22	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-D Butyl ester	94-80-4	100	mM	09Apr2014.Plate.30	2	5	t	1	100	0.22	2900-100644 TO3 DR 09Apr2014 Plate 30_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	7	9	t	1	0.411111111	0.5	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	7	8	t	1	0.411111111	0.52	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	6	9	t	1	1.233333333	0.53	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	6	8	t	1	1.233333333	0.51	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	5	8	t	1	3.7	0.56	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	5	9	t	1	3.7	0.56	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	4	8	t	1	11.1	0.59	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	4	9	t	1	11.1	0.63	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	3	8	t	1	33.3	0.75	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	3	9	t	1	33.3	0.69	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	2	9	t	1	99.9	0.69	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dichlorophenol	120-83-2	99.9000015258789	mM	26Mar2014.Plate.21	2	8	t	1	99.9	0.72	2900-100644 TO3 DR 26Mar2014 Plate 21_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	7	10	t	1	0.411111111	0.62	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	7	11	t	1	0.411111111	0.58	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	6	10	t	1	1.233333333	0.53	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	6	11	t	1	1.233333333	0.54	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	5	10	t	1	3.7	0.57	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	5	11	t	1	3.7	0.55	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	4	11	t	1	11.1	0.63	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	4	10	t	1	11.1	0.58	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	3	11	t	1	33.3	0.74	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	3	10	t	1	33.3	0.73	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	2	10	t	1	99.9	0.9	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4-Dimethylphenol	105-67-9	99.9000015258789	mM	26Mar2014.Plate.18	2	11	t	1	99.9	1	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	7	7	t	1	0.411522634	0.32	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	7	6	t	1	0.411522634	0.31	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	6	6	t	1	1.234567901	0.38	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	6	7	t	1	1.234567901	0.35	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	5	6	t	1	3.703703704	0.28	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	5	7	t	1	3.703703704	0.33	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	4	6	t	1	11.11111111	0.43	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	4	7	t	1	11.11111111	0.36	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	3	6	t	1	33.33333333	0.54	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	3	7	t	1	33.33333333	0.47	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	2	6	t	1	100	0.76	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tribromophenol	118-79-6	100	mM	09Apr2014.Plate.19	2	7	t	1	100	0.71	2900-100644 TO3 DR 09Apr2014 Plate 19_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	7	4	t	1	0.411522634	0.24	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	7	5	t	1	0.411522634	0.23	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	6	4	t	1	1.234567901	0.23	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	6	5	t	1	1.234567901	0.25	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	4	4	t	1	11.11111111	0.28	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	4	5	t	1	11.11111111	0.31	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	3	5	t	1	33.33333333	0.31	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	3	4	t	1	33.33333333	0.31	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	2	4	t	1	100	0.52	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Trichlorophenol	88-06-2	100	mM	02Apr2014.Plate.18	2	5	t	1	100	0.52	2900-100644 TO3 DR 02Apr2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	7	11	t	1	0.411522634	0.35	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	7	10	t	1	0.411522634	0.34	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	6	11	t	1	1.234567901	0.32	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	6	10	t	1	1.234567901	0.32	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	5	11	t	1	3.703703704	0.36	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	5	10	t	1	3.703703704	0.34	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	4	11	t	1	11.11111111	0.37	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	4	10	t	1	11.11111111	0.33	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	3	11	t	1	33.33333333	0.45	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	3	10	t	1	33.33333333	0.42	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	2	11	t	1	100	0.83	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,4,6-Tris(allyloxy)-1,3,5-triazine	101-37-1	100	mM	09Apr2014.Plate.29	2	10	t	1	100	0.85	2900-100644 TO3 DR 09Apr2014 Plate 29_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	7	8	t	1	0.411111111	0.6	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	7	9	t	1	0.411111111	0.55	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	6	9	t	1	1.233333333	0.57	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	6	8	t	1	1.233333333	0.58	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	5	8	t	1	3.7	0.48	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	5	9	t	1	3.7	0.51	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	4	8	t	1	11.1	0.45	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	4	9	t	1	11.1	0.49	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	3	8	t	1	33.3	0.5	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	3	9	t	1	33.3	0.49	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	2	8	t	1	99.9	0.43	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	2,6-Dinitrotoluene	606-20-2	99.9000015258789	mM	26Mar2014.Plate.18	2	9	t	1	99.9	0.42	2900-100644 TO3 DR 26Mar2014 Plate 18_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	7	8	t	1	0.411522634	0.28	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	7	9	t	1	0.411522634	0.3	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	7	7	t	1	0.411522634	0.82	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	7	6	t	1	0.411522634	0.86	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	6	8	t	1	1.234567901	0.24	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	6	6	t	1	1.234567901	0.85	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	6	9	t	1	1.234567901	0.26	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	6	7	t	1	1.234567901	0.83	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	5	7	t	1	3.703666667	0.86	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	5	6	t	1	3.703666667	0.87	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	5	9	t	1	3.703666667	0.22	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	5	8	t	1	3.703666667	0.14142135623731	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	4	9	t	1	11.111	0.27	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	4	7	t	1	11.111	1.18	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	4	8	t	1	11.111	0.14142135623731	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	4	6	t	1	11.111	1.08	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	3	7	t	1	33.33333333	1.48	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	3	8	t	1	33.33333333	0.14142135623731	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	3	6	t	1	33.33333333	1.49	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	3	9	t	1	33.33333333	0.24	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	2	6	t	1	100	1.57	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	2	9	t	1	100	0.53	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	03Sep2014.Plate.15	2	8	t	1	100	0.41	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 15_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methoxyphenol	150-19-6	100	mM	10Jun2015.Plate.35	2	7	t	1	100	1.45	2900-TO3 165 DR 10Jun2015 Plate 35A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	7	5	t	1	0.411522634	0.42	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	7	7	t	1	0.411522634	1.07	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	7	6	t	1	0.411522634	1.04	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	7	4	t	1	0.411522634	0.36	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	6	4	t	1	1.234567901	0.31	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	6	6	t	1	1.234567901	1.23	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	6	7	t	1	1.234567901	0.99	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	6	5	t	1	1.234567901	0.33	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	5	7	t	1	3.703666667	1.21	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	5	4	t	1	3.703666667	0.35	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	5	5	t	1	3.703666667	0.27	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	5	6	t	1	3.703666667	1.25	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	4	4	t	1	11.111	0.33	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	4	5	t	1	11.111	0.4	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	10Jun2015.Plate.30	4	6	t	1	11.111	1.44	2900-TO3 165 DR 10Jun2015 Plate 30A.csv
CEETOX_H295R_PROG	Progesterone	3-Methyl-4-(methylthio)phenol	3120-74-9	100	mM	03Sep2014.Plate.11	3	5	t	1	33.33333333	0.34	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 11_Cyprotex.csv
